"99","1980-01-01 00:00:00","43","en","2086605006","I have read the above statement and fully understand its implications. I agree to participate as a subject in the research described in the statement.","I am familiar with systematic review and would like to apply it in my work but lack resources, knowledge or skills to do so","","review of literature according to a specified research question and with a standardized approach","Not at all","Sometimes","Agree","Strongly Agree","No","Agree","","No","Yes","No","No","","N/A","N/A","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","","N/A","N/A","","Yes","Agree","Agree","Agree","Seven","","","Female","40","Swiss","Switzerland","University of Zurich","Yes","Yes","Yes","No","","Doctoral (PhD/ Other)","","Postdoctoral researcher","","","382.19","","42.92","","12.96","55.44","","9.89","12.77","5.85","20.41","9.56","","6.19","","","5.4","9.78","","","","","","","","","","","","","","","","","","","","","6.82","44.41","6.95","","5.14","11.78","5.01","4.96","","6.91","14.41","6.73","9.48","11.02","25.34","9.6","18.62","","3.84"
"102","1980-01-01 00:00:00","43","en","1576862048","I have read the above statement and fully understand its implications. I agree to participate as a subject in the research described in the statement.","I regularly apply systematic review in my work","","It is a narrative and/or numerical compilation of available evidence about a specific topic. The systematic review implies following a standardized method, which, in the majority of the cases, is provided by particular organizations. ","Extremely","Very Often","Strongly Agree","Strongly Agree","Yes","Strongly Agree","","Yes","N/A","N/A","N/A","","No","No","Yes","","11","23","Agree","Yes","Yes","Yes","Yes","Yes","Yes","Strongly Agree","Yes","Yes","No","No","No","No","","No","No","No","No","Yes","No","No","No","","Extremely Likely","","No","Yes","Yes","Yes","No","No","Yes","No","No","No","No","No","No","No","","N/A","N/A","N/A","","No","Yes","No","No","No","Yes","No","","Yes","No","No","","N/A","N/A","","No","Strongly Disagree","Agree","Strongly Agree","Seven","1. Create validated tools for questions focusing ECA I
2. Disseminate results of this kind of SR into health care settings
3 Merge efforts with International Committee of Medical Journals Editors","1. standardized terms according to the topic

 ","Female","52","Spanish and Colombian","Switzerland","Until 20th August, World Health Organization","No","Yes","No","Yes","","Doctoral (PhD/ Other)","","Doctoral (PhD/ Other)","","Thank you for this opportunity. It's fantastic to have the opportunity to know about this issue.","1544.7","","60.48","","15.3","307.47","","9.96","8.76","8.19","64.7","9.28","","9.66","","","6.24","","19.24","","22.25","13.21","16.56","17.37","9.35","17.65","29.68","","14.87","","","21.37","","27.99","","10.72","","","7.98","22.65","12.14","","7.07","14.94","452.04","103.02","","5.32","10.14","14.41","10.3","32.52","17.21","9.45","22.06","","83.15"
"103","1980-01-01 00:00:00","43","en","470242150","I have read the above statement and fully understand its implications. I agree to participate as a subject in the research described in the statement.","I am familiar with systematic review and would like to apply it in my work but lack resources, knowledge or skills to do so","","A compilation of already existing data where the author conclude results from the extraction and answer his or her research question/s.","Not at all","Very Often","Strongly Agree","Strongly Agree","No","Strongly Agree","","No","Yes","No","No","","N/A","N/A","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","","N/A","N/A","","Yes","Strongly Agree","Strongly Agree","Strongly Agree","Seven","Behaviour studies","I lack experience to answer this question","Female","37","Swedish","Switzerland","University of Zurich, Dermatology Department","Yes","Yes","No","No","","Masters (MA/ MSc/ MPhil/ MBA/ EMBA/ Other)","","Doctoral (PhD/ Other)","","no","8367.35","","14.76","","16.84","92.92","","12.63","21.69","10.33","8.65","8.11","","9.53","","","9.44","7871.94","","","","","","","","","","","","","","","","","","","","","12.43","6.87","7.92","","40.03","9.37","76.66","24.46","","5.2","11.34","7.67","9.59","26.88","17.05","14.01","8.64","","12.39"
"104","1980-01-01 00:00:00","43","en","1766907085","I have read the above statement and fully understand its implications. I agree to participate as a subject in the research described in the statement.","I am familiar with systematic review and would like to apply it in my work but lack resources, knowledge or skills to do so","","A summary of published academic or medical work from a variety of sources, outlining the current state of knowledge answering a defined research question or pertaining to a particular topic.","Moderately","Somewhat Often","Strongly Agree","Strongly Agree","No","Strongly Agree","","No","Yes","No","No","","N/A","N/A","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","","N/A","N/A","","Yes","Strongly Agree","Agree","Strongly Agree","Seven","Introducing the concept of (and tools for) systematic reviews to students in lectures at the master level.","","Female","26","Swiss","Switzerland","University of Zürich, department of veterinary pharmacology and toxicology","Yes","No","No","No","","Masters (MA/ MSc/ MPhil/ MBA/ EMBA/ Other)","","Doctoral (PhD/ Other)","","","611.19","","42.75","","15.38","225.86","","11.34","8.81","9.55","12.42","7.28","","7.14","","","6.14","19.62","","","","","","","","","","","","","","","","","","","","","5.72","5.93","16.95","","10.08","11.46","72.34","25.43","","5.16","17.36","6.29","7.53","31.65","9.71","8.12","6.52","","4.65"
"105","1980-01-01 00:00:00","43","en","1426215679","I have read the above statement and fully understand its implications. I agree to participate as a subject in the research described in the statement.","I am familiar with systematic review and would like to apply it in my work but lack resources, knowledge or skills to do so","","SR is a critic approach to the published evidence on a specific topic, aimed at identifying the current level of knowledge on a specific topic, by selecting those papers that respond to certain inclusion criteria (based on the strenght of evidence).","Extremely","Somewhat Often","Strongly Agree","Strongly Agree","Yes","Strongly Agree","","No","Yes","No","No","","N/A","N/A","N/A","","1","12","Neutral","Yes","Yes","No","No","No","No","Agree","Yes","No","No","No","No","No","","Yes","No","No","No","No","No","No","No","","Extremely Likely","","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","","N/A","N/A","N/A","","No","No","No","No","No","No","Yes","","No","Yes","No","","No","No","PhD Thesis","Yes","Strongly Agree","Disagree","Strongly Agree","Seven","Promote the knowledge about SR on those field where they could actually replace animal experimentation","","Female","31","Italian","Switzerland","UZH, Vet-suisse","No","No","No","No","Clinical research on companion animals","Doctoral (PhD/ Other)","","Postdoctoral researcher","","","747.26","","13.14","","17.79","197.87","","14.93","12.75","5.18","15.2","13.84","","13.27","","","14.59","11","","","8.43","16.91","11.8","12.35","14.69","20.49","16.8","","10.39","","","18.99","","14.65","","20.68","23.64","","5.56","6.2","14.15","","9.52","16.41","40.65","5.13","","7.19","12.94","8.29","8.92","18.4","27.37","24.35","18.71","","4.09"
"106","1980-01-01 00:00:00","43","en","1547450623","I have read the above statement and fully understand its implications. I agree to participate as a subject in the research described in the statement.","I am familiar with systematic review and would like to apply it in my work but lack resources, knowledge or skills to do so","","A study of publications analysis with the systematic process that can answer the research question.","Not at all","Rarely","Agree","Strongly Agree","No","Agree","","Yes","N/A","N/A","N/A","","No","Yes","No","","2","100","Strongly Agree","Yes","Yes","Yes","Yes","No","Yes","Neutral","No","Yes","No","No","No","No","","Yes","Yes","Yes","No","No","No","No","No","","Likely","","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","","N/A","N/A","N/A","","No","No","No","No","No","Yes","No","","No","No","Yes","","No","No","For understand the previous situation and relate it to the new appoarch","No","Agree","Strongly Agree","Agree","Seven","Publish the systematic review that require animal research experiment.","The system supports the searching step.","Female","39","Thai","Switzerland","University of Zurich, Epidemiology and biostatistics program","Yes","No","No","No","One health","Doctoral (PhD/ Other)","","Doctoral (PhD/ Other)","","","1332.79","","57.71","","26.71","291.43","","16.71","10.89","10.67","8.93","10.35","","8.2","","","6.54","","21.72","","14.09","31.12","28.73","26.41","29.85","18.59","36.36","","12.33","","","34.53","","46.32","","14.11","119.89","","10.29","9.23","7.69","","14.59","14.77","169.62","82.34","","9.82","11.84","9.86","12.44","34.96","31.96","8.13","17.74","","5.32"
"107","1980-01-01 00:00:00","43","en","1285399403","I have read the above statement and fully understand its implications. I agree to participate as a subject in the research described in the statement.","I don’t know what systematic review is","","A review that is comprehensive and has a well defined scope and is self-complete.","Not at all","Somewhat Often","Strongly Agree","Strongly Agree","No","Strongly Agree","","No","Yes","No","No","","N/A","N/A","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","","N/A","N/A","","Yes","Strongly Agree","Neutral","Strongly Agree","Seven","no idea for now","no idea for now","Male","36","Chinese","Switzerland","University of Zürich","Yes","No","No","No","","Doctoral (PhD/ Other)","","Research assistant/ associate","","","5256.66","","761.22","","39.52","84.95","","62.32","956.35","10.03","51.73","6.44","","54.32","","","5.94","9.66","","","","","","","","","","","","","","","","","","","","","7.72","10.67","17.45","","7.83","10.77","292.43","2758.83","","8.88","12.22","8.35","12.56","15.74","22.9","8.86","13.65","","5.32"
"108","1980-01-01 00:00:00","43","en","2079929673","I have read the above statement and fully understand its implications. I agree to participate as a subject in the research described in the statement.","I regularly apply systematic review in my work","","A systematic review seeks answers to a clearly defined research question based on the literature. The conduct of the review is made explicit a priori - this includes the question, inclusion & exclusion criteria, search strategy, data extraction, critical appraisal and sometimes meta-analysis. ","Very","Very Often","Agree","Strongly Agree","Yes","Agree","","Yes","N/A","N/A","N/A","","No","No","Yes","It was useful...","10","24","Strongly Disagree","Yes","Yes","Yes","Yes","Yes","Yes","Neutral","Yes","Yes","No","Yes","Yes","No","","No","No","No","No","No","No","No","No","Developing a protocol that meaningfully add to the literature","Extremely Likely","","Yes","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","Airtable","N/A","N/A","N/A","","No","No","No","No","No","No","No","I don't care","Yes","No","No","","N/A","N/A","","No","Neutral","Neutral","Strongly Disagree","Seven","I am not involved in animal research at all.  ","I don't care. If I would have known that you are interested in animal experimentation I would not have participated in the survey...","Male","50","European","CH","Unibas, DPH","No","Yes","No","No","","Professorship/ Dozent","","Professor/ Privatdozent/ Adjunct Professor/ Lecturer","","You should have told participants that you are interested in animal experiments. It does not have any role in my field... this is dishonest and should be avoided.","1310.03","","14.31","","13.06","225.82","","71.75","6.91","10.2","11.04","14.98","","9.96","","","5.15","","101.17","","20.94","34.42","19.71","15.62","25.63","36.44","105.62","","9.06","","","78.32","","23.57","","10.33","","","7.85","23.64","8.95","","12.17","9.63","88.18","83.04","","9.27","11.75","17.52","8.44","23.66","23.7","9.26","13.19","","95.77"
"109","1980-01-01 00:00:00","43","en","89911485","I have read the above statement and fully understand its implications. I agree to participate as a subject in the research described in the statement.","I am familiar with systematic review and would like to apply it in my work but lack resources, knowledge or skills to do so","","An evidence-based approach to collect and analyse available data on a topic, based on a predefined and rigorous quantitative method.","Extremely","Somewhat Often","Strongly Agree","Strongly Agree","Yes","Strongly Agree","","Yes","N/A","N/A","N/A","","No","No","Yes","","2","12","Neutral","Yes","Yes","Yes","Yes","No","Yes","Agree","No","No","No","No","Yes","No","","Yes","No","Yes","No","No","No","No","No","","Extremely Likely","","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","","N/A","N/A","N/A","","Yes","No","Yes","No","No","Yes","No","","No","Yes","No","","No","Yes","","No","Strongly Agree","Neutral","Agree","Seven","","","Male","45","French","Switzerland","University of Lausanne","Yes","Yes","No","Yes","","Doctoral (PhD/ Other)","","Research assistant/ associate","","","604.51","","26.76","","20.07","93.57","","7.04","10.64","6.82","16.77","7.02","","11.82","","","8.55","","14.53","","10.17","32.96","14.83","14.19","11.45","15.54","26.63","","10.9","","","24.03","","13.6","","13.22","10.77","","8.35","7.09","8.75","","7.63","13.06","9.84","16.73","","8.87","9.96","7.92","8.17","21.62","20.83","11.37","18.25","","4.19"
"110","1980-01-01 00:00:00","43","en","1530891648","I have read the above statement and fully understand its implications. I agree to participate as a subject in the research described in the statement.","I regularly apply systematic review in my work","","A literature search based on a protocol that defines all decision before the literature is seen, in order to not make decisions based i results and to include all literature that fulfills. Inclusion criteria","Extremely","Very Often","Strongly Agree","Strongly Agree","Yes","Strongly Agree","","Yes","N/A","N/A","N/A","","No","No","Yes","","25","28","Strongly Disagree","Yes","Yes","Yes","Yes","Yes","Yes","Agree","Yes","Yes","Yes","Yes","No","No","","No","Yes","No","No","No","No","No","No","","Extremely Likely","","Yes","Yes","No","Yes","No","No","Yes","No","No","No","No","Yes","Yes","No","","N/A","N/A","N/A","","Yes","Yes","Yes","No","Yes","Yes","No","","Yes","No","No","","N/A","N/A","","No","Disagree","Neutral","Agree","Seven","","Search in databases replaced","Male","53","CH","Switzerland","None","No","Yes","No","Yes","","Doctoral (PhD/ Other)","","Professor/ Privatdozent/ Adjunct Professor/ Lecturer","","","721.47","","11.13","","14.59","200.62","","14.27","8.92","16.2","10.99","6.55","","17.56","","","8.24","","10.75","","58.39","28.56","12.27","27.92","10.41","20.95","21.1","","8.07","","","20.43","","11.97","","6.7","","","5.75","14.31","8.26","","9.61","10.1","9.83","21.41","","8.1","21.95","7.56","8.63","11.11","8.54","10.64","16.18","","2.9"
"111","1980-01-01 00:00:00","43","en","611024831","I have read the above statement and fully understand its implications. I agree to participate as a subject in the research described in the statement.","I am familiar with systematic review but don’t plan to apply it in my work","","A systematic review is a structured method for reviewing and summarizing available literature to provide an unbiased overview of a specific research topic/question. ","Extremely","Sometimes","Neutral","Strongly Agree","Yes","Neutral","","Yes","N/A","N/A","N/A","","No","Yes","No","","1","24","Neutral","Yes","No","No","No","No","Yes","Agree","No","No","No","No","Yes","No","","No","Yes","No","No","No","Yes","No","No","","Neutral","","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","","N/A","N/A","N/A","","Yes","No","Yes","No","Yes","No","No","","No","Yes","Yes","","No","Yes","","Yes","Strongly Agree","Strongly Disagree","Agree","Seven","Funding Policy","Better search strategy","Female","39","Serbian ","Switzerland","University of Bern, Animal Welfare Department ","Yes","No","No","No","","Doctoral (PhD/ Other)","","Postdoctoral researcher","","","911.24","","13.06","","19.13","359.31","","11.83","7.97","5.22","10.02","6.81","","6.61","","","5.91","","11.24","","4.51","16.61","15.51","21.22","9.19","17.21","30.46","","7.67","","","22.38","","10.95","","8.84","18.98","","5.53","5.96","8.68","","8.13","11.47","75.65","22.95","","5.52","13.57","9.26","21.35","54.26","10.67","7.94","5.06","","4.6"
"113","1980-01-01 00:00:00","43","en","1176608845","I have read the above statement and fully understand its implications. I agree to participate as a subject in the research described in the statement.","I regularly apply systematic review in my work","","A systematic review summarizes published studies on a specific topic. It should be reliable, objective, thorough and reproducible. ","Extremely","Very Often","Strongly Agree","Strongly Agree","Yes","Agree","","Yes","N/A","N/A","N/A","","No","No","Yes","","5","4","Disagree","Yes","Yes","Yes","Yes","No","Yes","Strongly Agree","Yes","No","No","No","No","No","","No","No","No","No","Yes","Yes","Yes","No","","Extremely Likely","","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","","N/A","N/A","N/A","","No","Yes","Yes","No","No","No","No","Visibility","Yes","No","No","","N/A","N/A","","No","Disagree","Neutral","Neutral","Seven","","","Female","45","German","Switzerland","University of Bern","No","No","Yes","No","","Professorship/ Dozent","","Professor/ Privatdozent/ Adjunct Professor/ Lecturer","","","583.16","","9.35","","18.51","164.75","","7.66","9.21","5.61","7.83","6.87","","9.92","","","7.74","","13.44","","12.87","15.78","9.02","17.53","7.42","17.67","18.61","","7.28","","","26.29","","25.74","","9.04","","","7.03","15.76","8.6","","10.72","10.14","8.09","6.47","","5.52","9.31","9.52","11.9","8.67","8.79","7.23","7.79","","19.48"
"114","1980-01-01 00:00:00","43","en","101616475","I have read the above statement and fully understand its implications. I agree to participate as a subject in the research described in the statement.","I regularly apply systematic review in my work","","Overview/summary of literature/evidence about a specific topic, with structure","Moderately","Very Often","Neutral","Strongly Agree","Yes","Agree","","Yes","N/A","N/A","N/A","","No","Yes","No","Bachelor thesis. Only syst reviews were allowed","1","18","Disagree","Yes","Yes","Yes","Yes","No","Yes","Disagree","No","Yes","No","Yes","No","No","","No","Yes","No","No","Yes","No","No","No","","Likely","","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","No","","N/A","N/A","N/A","","No","No","No","No","Yes","No","No","","Yes","No","No","","N/A","N/A","","No","Disagree","Agree","Neutral","Seven","","","Female","32","Swiss","Switzerland ","University of Lucerne, Health Sciences and Medicine","No","Yes","No","No","","Doctoral (PhD/ Other)","","Postdoctoral researcher","","The syst review was my bachelor thesis. Therefore, my resources were different compared to employees. ","1072.59","","23.26","","56.08","248.83","","101.62","26.75","8.32","16.5","6.55","","8.27","","","7.33","","41.02","","9.07","46.91","15.25","14.77","14.7","20.27","18.56","","11.61","","","38.22","","14.28","","7.99","","","6.5","13.26","9.5","","10.31","11.06","6.59","6.7","","4.75","17.28","5.77","8.48","45.24","10.32","7.12","14.48","","139.07"
"116","1980-01-01 00:00:00","43","en","431474255","I have read the above statement and fully understand its implications. I agree to participate as a subject in the research described in the statement.","Other","I use systematic reviews for my work and I have performed s systemtic review (submitted for pub)","Systematic search for publications (in a certain time frame) for a specific question - the search strategy ideally shall be developed with a ""pro"", e.g. librarian and the question has to be well formulated. Inclusion/exclusion criteria, what info to collect and what will be done if the two reviewers disagree has to be defined. ","Extremely","I do not know","Neutral","Strongly Agree","No","Agree","","Yes","N/A","N/A","N/A","","No","No","No","it was my master thesis work (i clicked to fast in the answer before (publication or thesis) - so my answer before was FALSE","1","9","Strongly Agree","Yes","Yes","Yes","Yes","Yes","Yes","Agree","No","Yes","No","Yes","No","No","persons from SYRCLE & persons I knew that had done systematic reviews before","No","No","No","Yes","Yes","No","No","No","","Neutral","","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","No","","N/A","N/A","N/A","","No","Yes","No","Yes","Yes","Yes","No","","No","Yes","No","","No","No","wanted to proof something done/not done in animal research","No","Strongly Agree","Neutral","Neutral","Seven","support for the scientitists, education of scientists (esp the ""older"" generation who may think it is a waste of time), better reception by journal editors, often it will be hard to get into a high impact journal","I think we need more information and support for scientists such that they perform more systematic reviews. The time effort is certainly a problem and if AI could help here this would be great","Female","53","CH","CH","UZH","Yes","No","No","No","","Doctoral (PhD/ Other)","","Other","ZDU","","1008.54","","19.84","","64.04","141.84","","13.11","14.54","14.09","10.7","10.1","","17.07","","","9.28","","53.02","","7.47","26.34","13.6","19.5","14.35","69.88","31.05","","13.86","","","26.46","","31.43","","12.78","50.69","","9.15","9.83","12.4","","16.77","10.74","63.15","75.31","","6.79","12.92","8.1","5.98","7.33","20.68","9.75","41.27","","13.33"
"117","1980-01-01 00:00:00","43","en","1203114049","I have read the above statement and fully understand its implications. I agree to participate as a subject in the research described in the statement.","I regularly apply systematic review in my work","","Comprehensive review of the literature with systematic methodology to allow for replication ","Very","Somewhat Often","Strongly Agree","Strongly Agree","Yes","Strongly Agree","","Yes","N/A","N/A","N/A","","No","No","Yes","","7","24","Strongly Agree","Yes","Yes","Yes","Yes","Yes","Yes","Neutral","No","Yes","No","No","No","No","","No","Yes","No","No","Yes","No","Yes","No","","Extremely Likely","","Yes","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","","N/A","N/A","N/A","","Yes","Yes","No","Yes","No","Yes","No","","No","Yes","No","","No","No","To synthesize knowledge in the field of most interest to the focus of our experimental studies","Yes","Agree","Agree","Strongly Agree","Seven","Training, increasing awareness and convincing graduation programs that a SR is an original scientific contribution to be counted in a phd thesis or masters. Promoting knowledge on how it differs from a narrative review. Requiring a SR before conducting animal research.","Transparency in reporting required by journals, risk of bias assessment required and training on risk of bias assessment.","Female","37","Brazilian ","Brazil","UFRGS","Yes","No","No","No","","Professorship/ Dozent","","Professor/ Privatdozent/ Adjunct Professor/ Lecturer","","Congrats ","927.48","","14.34","","14.04","55.33","","13.65","10.69","10.7","25.45","9.16","","6.05","","","4.93","","9.69","","17.12","40.02","12.53","12.74","14.15","14.59","26.07","","15.53","","","32.75","","17.32","","8.72","114.84","","14.65","18.97","43.75","","8.58","9.86","160.92","76.32","","5.91","11.03","7.38","6.99","7.32","11.79","7.87","24.03","","11.7"
"120","1980-01-01 00:00:00","43","en","265787791","I have read the above statement and fully understand its implications. I agree to participate as a subject in the research described in the statement.","I am familiar with systematic review and would like to apply it in my work but lack resources, knowledge or skills to do so","","Identify, select and evaluate critically relevant primary research. Analyze data from the research included in the review","Slightly","Sometimes","Disagree","Strongly Agree","No","Strongly Agree","","No","Yes","Yes","No","","N/A","N/A","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","","N/A","N/A","","No","Agree","Neutral","Neutral","Seven","provide funding for systematic reviews.  ","I do not know enough to answer this question","Female","59","Swiss","Switzerland","University of Bern, Dept. of Clinical Research VPH ","Yes","No","No","No","","Professorship/ Dozent","","Other","none","","620.9","","27.27","","16.36","182.71","","11.33","17.46","9.97","54.05","7.37","","11.15","","","7.56","13.37","","","","","","","","","","","","","","","","","","","","","8.79","7.41","18.54","","8.46","11.53","46.22","31.38","","6.88","12.34","8.55","6.56","41.69","15.25","5.89","28.79","","4.02"
"122","1980-01-01 00:00:00","43","en","198196947","I have read the above statement and fully understand its implications. I agree to participate as a subject in the research described in the statement.","I regularly apply systematic review in my work","","depending on the task. 
Systematic literature review
Systematic review of lab protocols applied in the research","Moderately","Somewhat Often","Agree","Strongly Agree","Yes","Agree","","Yes","N/A","N/A","N/A","","No","No","Yes","process improvement","4","6","Disagree","Yes","Yes","No","Yes","No","Yes","Neutral","Yes","No","Yes","Yes","No","No","","No","No","No","No","No","Yes","No","No","","Neutral","","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","PubMed","N/A","N/A","N/A","","Yes","No","Yes","No","No","No","No","","No","Yes","No","","No","No","overview","Yes","Agree","Disagree","Neutral","Seven","","","Male","62","Swiss","Switzerland","University of Fribourg, Department of Biology","Yes","No","No","No","","Professorship/ Dozent","","Professor/ Privatdozent/ Adjunct Professor/ Lecturer","","","971.27","","26.45","","162.88","56.97","","22.47","19.53","9.48","15.5","11.21","","26.29","","","7.37","","72.31","","25.64","29.88","18.96","56.51","12.1","22.82","49.51","","13.96","","","47.3","","24.8","","11.58","49.63","","7.34","9.78","13.03","","12.08","14.41","9.6","6.84","","5.55","12.46","9.59","10.86","24.25","8.39","8.23","21.57","","4.14"
"123","1980-01-01 00:00:00","43","en","204708794","I have read the above statement and fully understand its implications. I agree to participate as a subject in the research described in the statement.","I am familiar with systematic review but don’t plan to apply it in my work","","A systematic review is a review that categorizes the available evidence to come to an evidence-based appraisal of the validity of hypotheses, claims etc.","Moderately","Sometimes","Disagree","Strongly Agree","No","Agree","","No","Yes","Yes","Yes","","N/A","N/A","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","","N/A","N/A","","Yes","Strongly Agree","Neutral","Disagree","Seven","In my field of research, I do not see how a systematic review can replace animal experiments. My animal experiments consist of a single procurement of a sample (e.g. a small blood sample, Schweregrad 0). I need the samples to conduct further research. This cannot be replaced by a systematic review.","Don't understand the question.","Male","56","Swiss","Switzerland","University of Bern, Vetsuisse Faculty","Yes","No","No","No","","Professorship/ Dozent","","Professor/ Privatdozent/ Adjunct Professor/ Lecturer","","--","550.44","","32.93","","53.32","90.19","","7.86","12.24","8.66","11.3","5.36","","9.06","","","18.74","21.67","","","","","","","","","","","","","","","","","","","","","5.33","8.56","12.24","","6.7","7.61","111.47","20.99","","6.11","11.59","7.35","9.23","15.23","19.4","10.64","10.22","","16.44"
